latitude,longitude,period_8day,T_mean,T_max,T_min,RH2M,WS2M,Rs,rainfall_8day_mm,ETo_8day_mm,period_start_date
16.25,75.75,25,24.56625,30.37,21.49,81.6325,6.640000000000001,9.9525,91.05,8.337874087488924,2023-07-20
16.25,75.75,26,25.705,32.3,21.55,77.03875,6.36375,14.612499999999999,7.09,14.898838453410509,2023-07-28
16.25,75.75,27,26.2075,32.99,21.27,73.9375,4.671250000000001,17.95875,10.26,19.53658677111829,2023-08-05
16.25,75.75,28,25.791249999999998,33.32,20.8,73.2525,4.4575,17.9,3.42,19.154462120782256,2023-08-13
16.25,75.75,29,26.5925,34.27,21.32,70.515,4.26,20.1575,7.6,22.938233384251095,2023-08-21
16.25,75.75,30,26.1025,34.54,20.53,73.85875,3.49625,15.47,42.81,16.5842562066577,2023-08-29
16.25,75.75,31,25.915,33.83,21.25,73.97625,4.6825,17.6375,7.03,18.358989127319152,2023-09-06
16.25,75.75,32,26.6525,34.03,20.97,72.44375,4.1975,18.105,6.47,20.58303868756348,2023-09-14
16.25,75.75,33,25.94875,33.13,20.79,76.375,2.6075,15.5425,36.32,16.034463054777145,2023-09-22
16.25,75.75,34,25.70125,34.29,18.82,73.21,3.285,16.82875,28.160000000000004,18.667543174621677,2023-09-30
16.25,75.75,35,26.91125,34.87,19.73,64.1375,2.21625,18.669999999999998,0.0,23.031670073082132,2023-10-08
16.25,75.75,36,26.315,34.3,18.66,61.20625,2.56875,18.835,0.03,22.986866021902472,2023-10-16
16.25,75.75,37,25.4875,34.41,16.36,52.261250000000004,2.55625,18.71375,0.75,23.5681963331758,2023-10-24
16.25,75.75,38,26.15625,34.76,20.54,64.97625000000001,2.4225,13.975,15.34,14.711632309396467,2023-11-01
16.25,75.75,39,24.372500000000002,32.58,16.56,66.72375,2.15625,15.96125,9.01,17.748032906032563,2023-11-09
16.25,75.75,40,25.6325,34.28,16.6,60.29375,2.1975,16.05,0.17,19.382206382722202,2023-11-17
16.25,75.75,41,26.16,34.0,18.69,60.445,2.66375,15.5175,9.94,17.81770759647607,2023-11-25
16.25,75.75,42,25.11375,33.57,17.91,58.99875,2.54625,14.096250000000001,0.19,16.392527173095694,2023-12-03
16.25,75.75,43,23.521250000000002,32.83,15.38,52.635,2.4875,14.620000000000001,0.0,17.186089475411965,2023-12-11
16.25,75.75,44,22.85625,33.32,14.85,41.83375,2.5175,16.43,0.0,19.82306542011427,2023-12-19
16.25,75.75,45,23.3275,33.13,15.05,49.3025,2.5875,17.9275,0.01,22.426562980287954,2023-12-27
16.25,75.75,46,24.675,33.77,16.99,48.25375,3.0925000000000002,14.26875,0.53,17.08175431729635,2024-01-04
16.25,75.75,47,24.6425,33.69,14.63,42.94875,1.50125,17.767500000000002,0.0,22.937535921721594,2024-01-12
16.25,75.75,48,24.79375,35.32,13.75,40.28625,2.015,19.16375,0.0,24.780270698759743,2024-01-20
16.25,75.75,49,24.8175,34.59,14.9,40.89625,2.0425,20.0825,0.0,26.165645376269012,2024-01-28
16.25,75.75,50,27.04125,36.29,18.48,35.2175,2.0875,20.945,0.0,28.800272316357017,2024-02-05
16.25,75.75,51,26.490000000000002,35.72,16.3,29.8975,2.21125,22.4775,0.0,31.203856205615192,2024-02-13
16.25,75.75,52,27.197499999999998,36.84,15.58,33.86,2.565,23.26625,0.0,33.1359091572023,2024-02-21
16.25,75.75,53,28.9775,37.86,18.96,31.0225,2.54625,23.2425,0.0,32.5587997776799,2024-02-29
16.25,75.75,54,29.79,38.94,18.65,27.00625,2.0675,22.41125,0.0,32.66586912819074,2024-03-08
16.25,75.75,55,30.37875,38.89,20.7,28.68125,2.17125,23.072499999999998,0.3,32.86646175870022,2024-03-16
16.25,75.75,56,32.6375,41.17,24.43,26.555,2.28375,22.84125,0.02,33.83640743886033,2024-03-24
16.25,75.75,57,33.5925,42.48,22.73,23.71875,1.985,23.85125,0.0,36.51569075823745,2024-04-01
16.25,75.75,58,33.28625,42.22,24.35,33.74,2.36875,22.7075,4.36,32.23975214707403,2024-04-09
16.25,75.75,59,32.0625,40.9,24.31,44.07375,2.0324999999999998,18.77,13.520000000000001,24.44278633875934,2024-04-17
16.25,75.75,60,34.0125,42.8,24.42,33.88125,2.4225,25.01875,0.37,39.43879489447748,2024-04-25
16.25,75.75,61,33.35125,43.38,22.71,35.535,2.8975,25.4025,2.63,41.2681071709053,2024-05-03
16.25,75.75,62,30.401249999999997,40.99,24.28,57.86625,1.8675,21.35,32.57,24.964048847253487,2024-05-11
16.25,75.75,63,30.73,39.04,23.98,59.85875,3.105,19.475,15.43,25.43085397005078,2024-05-19
16.25,75.75,64,30.86875,40.64,24.11,56.77625,4.6525,21.8975,7.529999999999999,29.28792139381686,2024-05-27
16.25,75.75,65,26.19125,33.27,21.85,78.83875,3.42125,14.16875,94.8,12.26545167919548,2024-06-04
16.25,75.75,66,26.00125,33.43,21.37,75.255,4.23375,18.78375,33.03,18.947002700205445,2024-06-12
16.25,75.75,67,25.75875,32.53,21.42,75.55625,5.58125,16.36625,16.68,16.030559386531294,2024-06-20
16.25,75.75,68,26.27625,32.51,21.19,75.76,6.13125,15.418750000000001,16.15,15.042677693694001,2024-06-28
16.25,75.75,69,25.228749999999998,32.04,19.51,79.905,5.3225,15.651250000000001,41.18,14.406297283546271,2024-07-06
16.25,75.75,70,25.24375,30.6,21.79,81.57875,6.65875,12.52125,35.2,10.37794699039099,2024-07-14
16.25,75.75,71,25.096249999999998,31.63,21.6,81.47,7.2212499999999995,11.0325,50.06,9.459805760776588,2024-07-22
16.25,75.75,72,25.372500000000002,31.53,21.82,81.91875,5.42,14.0175,21.869999999999997,12.508416959493069,2024-07-30
16.25,75.75,73,26.00875,32.06,21.69,79.33125,3.38,18.7275,15.04,18.25340860529846,2024-08-07
16.25,75.75,74,26.99375,33.62,22.83,79.025,2.02125,16.27375,34.5,15.753572228819014,2024-08-15
16.25,75.75,75,25.2025,30.74,22.03,82.66375,5.1475,16.88,37.14,14.708468014161895,2024-08-23
16.25,75.75,76,24.81625,31.22,21.11,83.11125,4.875,13.5375,39.349999999999994,12.304114956301323,2024-08-31
16.25,75.75,77,24.97375,31.37,20.52,79.87625,4.11875,18.6725,4.42,18.07387144447759,2024-09-08
16.25,75.75,78,25.22625,32.79,19.65,76.24125,2.705,17.86125,48.0,18.612766464998597,2024-09-16
16.25,75.75,79,25.355,32.72,20.91,82.09125,2.8575,16.395,56.879999999999995,15.659599329466545,2024-09-24
16.25,75.75,80,25.73,33.56,20.84,80.3175,2.17,17.91125,47.34,16.984550705021718,2024-10-02
16.25,75.75,81,25.18625,31.21,20.97,84.24375,2.59375,15.008750000000001,64.51,13.419279279715205,2024-10-10
16.25,75.75,82,24.9875,31.3,19.33,79.7,1.7762499999999999,16.1175,18.84,15.831963667420505,2024-10-18
16.25,75.75,83,24.38375,31.12,17.86,77.5825,1.70625,17.27,3.83,17.9648133826417,2024-10-26
16.25,75.75,84,23.0925,30.08,16.13,74.74375,2.1725,18.08625,0.0,18.68910859028303,2024-11-03
16.25,75.75,85,23.0025,31.02,13.78,74.955,2.44,15.3375,0.63,16.02200454454435,2024-11-11
16.25,75.75,86,20.3125,28.75,13.54,71.105,2.075,17.127499999999998,0.0,18.644501678270142,2024-11-19
16.25,75.75,87,22.76625,31.85,11.7,73.79625,3.04375,14.0775,1.35,15.184664139183472,2024-11-27
16.25,75.75,88,24.28875,31.89,15.12,74.145,1.81625,14.536249999999999,3.77,15.447999881583511,2024-12-05
16.25,75.75,89,21.10125,31.97,10.34,61.11125,2.06625,16.4525,0.04,18.995820656234642,2024-12-13
16.25,75.75,90,24.3075,31.98,17.34,66.725,1.9325,13.36125,0.05,15.189418923207539,2024-12-21
16.25,75.75,91,23.24666666666667,31.9,15.77,57.20333333333334,2.54,18.326666666666664,0.0,8.144657305080027,2024-12-29
16.25,76.0,0,23.445,32.25,14.1,55.535,2.1675,16.02875,0.0,18.505277328294902,2023-01-01
16.25,76.0,1,22.28125,33.52,10.92,34.40875,1.4212500000000001,20.00875,0.0,26.29030186366075,2023-01-09
16.25,76.0,2,23.28125,33.51,13.21,47.89625,2.4325,19.59125,0.0,25.095366922599712,2023-01-17
16.25,76.0,3,24.6725,33.28,15.81,45.23875,2.7824999999999998,18.95,0.0,23.876009680397285,2023-01-25
16.25,76.0,4,25.6725,36.01,15.37,32.27125,1.83125,19.96875,0.0,27.083808335220567,2023-02-02
16.25,76.0,5,25.555,37.04,15.45,18.42125,2.15125,23.62125,0.0,34.16808049807055,2023-02-10
16.25,76.0,6,26.9125,37.38,16.15,25.69875,1.90625,23.35,0.0,33.700376264691414,2023-02-18
16.25,76.0,7,26.826249999999998,36.46,17.09,28.583750000000002,2.86125,22.815,0.0,32.0656530108559,2023-02-26
16.25,76.0,8,27.625,36.57,18.94,29.56125,2.63,22.6,0.0,30.63429622515333,2023-03-06
16.25,76.0,9,27.528750000000002,36.87,17.92,38.72625,2.24375,21.4425,5.99,27.776999062320773,2023-03-14
16.25,76.0,10,29.7975,39.67,19.24,29.67625,1.9649999999999999,24.982499999999998,0.02,36.574799432495276,2023-03-22
16.25,76.0,11,30.1225,40.06,19.75,30.19125,2.45125,25.40125,8.74,38.02563012379046,2023-03-30
16.25,76.0,12,30.585,39.57,22.0,35.14625,2.25625,24.1675,4.03,33.66384711889819,2023-04-07
16.25,76.0,13,31.0075,40.45,21.16,36.525,1.98375,23.32625,11.34,34.10830335678052,2023-04-15
16.25,76.0,14,30.11875,40.17,22.03,49.08125,2.145,23.56625,59.11,30.084296009501735,2023-04-23
16.25,76.0,15,28.49125,34.77,22.49,64.765,1.6425,22.76625,22.64,25.754341599972538,2023-05-01
16.25,76.0,16,31.00625,39.89,23.59,53.69375,2.6175,24.61125,10.209999999999999,33.39101435509441,2023-05-09
16.25,76.0,17,32.214999999999996,40.07,23.15,44.1275,2.49875,24.525,5.640000000000001,34.363702443780085,2023-05-17
16.25,76.0,18,32.425,40.64,24.45,43.7575,3.0675,22.0825,7.76,30.44532725402289,2023-05-25
16.25,76.0,19,31.99375,40.64,24.31,46.9275,4.4975,24.50875,5.07,33.1567012889033,2023-06-02
16.25,76.0,20,31.177500000000002,39.96,23.65,52.32375,5.66,25.18625,1.59,35.00044418874391,2023-06-10
16.25,76.0,21,30.17875,38.12,23.47,53.4275,4.885,20.0,8.84,23.750277885673913,2023-06-18
16.25,76.0,22,27.7325,36.03,22.43,63.00125,6.02375,18.03875,11.120000000000001,19.752140503639197,2023-06-26
16.25,76.0,23,26.771250000000002,35.06,21.58,70.69375,5.68125,15.33,12.6,15.739391303238405,2023-07-04
16.25,76.0,24,26.8325,35.31,22.38,70.93375,5.73625,13.91875,38.96,14.418325837580962,2023-07-12
16.25,76.0,25,25.125,31.79,21.72,79.6875,6.69875,8.758750000000001,103.74,7.880382965653958,2023-07-20
16.25,76.0,26,26.34125,33.3,21.81,75.005,6.19125,14.942499999999999,5.86,15.803910627935684,2023-07-28
16.25,76.0,27,26.95625,33.57,21.55,71.38250000000001,4.45625,18.8275,7.5200000000000005,21.146922485518868,2023-08-05
16.25,76.0,28,26.56,34.72,21.23,70.05,4.3425,17.595,2.9099999999999997,19.561510330051508,2023-08-13
16.25,76.0,29,27.43,35.16,21.73,67.38875,4.09125,20.42625,11.52,24.233744222480166,2023-08-21
16.25,76.0,30,26.76125,35.65,20.67,72.97874999999999,3.12125,15.70125,45.44,17.54672672488139,2023-08-29
16.25,76.0,31,26.4475,34.36,21.61,72.0625,4.545,19.052500000000002,7.96,20.214243167693386,2023-09-06
16.25,76.0,32,27.40625,35.18,21.48,69.33875,4.045,19.615,5.31,23.279145458491232,2023-09-14
16.25,76.0,33,26.44375,33.6,21.34,75.78125,2.1862500000000002,16.68,33.42,17.298273231219806,2023-09-22
16.25,76.0,34,26.01625,34.34,19.07,71.41,3.1025,17.8125,25.64,19.989492557077146,2023-09-30
16.25,76.0,35,27.1375,34.98,19.88,63.7525,2.3225,20.075,0.01,24.889563190221494,2023-10-08
16.25,76.0,36,26.64625,34.67,18.65,60.3925,2.50625,19.555,0.0,24.134619299513805,2023-10-16
16.25,76.0,37,25.66875,34.64,16.62,52.6175,2.45125,18.9725,0.12,24.104592962928084,2023-10-24
16.25,76.0,38,26.39875,34.92,20.62,65.86875,2.33625,14.0875,14.27,14.830859688216917,2023-11-01
16.25,76.0,39,24.6525,33.16,17.16,66.55125,2.00625,16.095,6.29,18.07742609526659,2023-11-09
16.25,76.0,40,26.24625,33.91,17.3,59.49375,2.205,16.3925,0.21000000000000002,19.99807669947132,2023-11-17
16.25,76.0,41,26.595,34.0,19.4,58.68,2.90375,15.72875,6.47,18.215567035070418,2023-11-25
16.25,76.0,42,25.2775,34.24,18.19,58.91125,2.55125,13.86625,0.86,16.239946986060808,2023-12-03
16.25,76.0,43,23.46125,32.55,15.57,55.08375,2.37125,14.68125,0.0,17.174494330599078,2023-12-11
16.25,76.0,44,22.72375,32.96,14.45,45.1225,2.2725,16.3875,0.0,19.660320900330586,2023-12-19
16.25,76.0,45,23.14875,32.72,15.17,53.2875,2.4825,17.74125,0.0,21.81953719901011,2023-12-27
16.25,76.0,46,24.55125,33.63,16.79,50.0575,3.12125,15.627500000000001,0.22999999999999998,18.500714624723333,2024-01-04
16.25,76.0,47,24.9225,33.5,16.84,44.74125,1.55375,16.66,0.0,20.999329199469187,2024-01-12
16.25,76.0,48,25.505,35.14,14.81,41.04625,1.91625,17.96375,0.0,22.910834597823996,2024-01-20
16.25,76.0,49,24.9325,34.32,15.4,41.5925,1.965,19.86875,0.0,25.72446493473499,2024-01-28
16.25,76.0,50,27.177500000000002,36.4,18.91,38.791250000000005,2.2975,20.958750000000002,0.0,28.629432126139843,2024-02-05
16.25,76.0,51,26.37,35.61,16.22,32.69125,2.35,22.80375,0.0,31.87268045633507,2024-02-13
16.25,76.0,52,27.666249999999998,37.13,17.23,32.91875,2.47,22.735,0.0,32.03350224379347,2024-02-21
16.25,76.0,53,29.735,38.53,19.95,29.775000000000002,2.3274999999999997,23.013749999999998,0.0,31.9555803335864,2024-02-29
16.25,76.0,54,30.37875,39.18,19.01,26.9375,2.11,21.05625,0.0,30.7423671630685,2024-03-08
16.25,76.0,55,31.15625,39.38,23.05,30.385,1.88625,21.75,0.51,30.185159689307177,2024-03-16
16.25,76.0,56,32.666250000000005,41.43,23.76,25.68375,2.77125,23.46625,0.0,34.997864108638254,2024-03-24
16.25,76.0,57,34.04,42.75,23.23,22.81875,2.00375,23.439999999999998,0.0,35.83899372729665,2024-04-01
16.25,76.0,58,33.4375,42.4,25.95,33.6325,2.95125,23.04125,4.28,33.09128153959336,2024-04-09
16.25,76.0,59,32.315,41.14,23.49,43.6725,1.86625,19.083750000000002,16.0,25.26374795207793,2024-04-17
16.25,76.0,60,34.6625,43.34,24.45,28.98875,2.46875,25.4825,0.08,40.42229295693162,2024-04-25
16.25,76.0,61,34.19875,44.18,23.61,31.79375,2.84125,24.40875,4.87,39.316189546033804,2024-05-03
16.25,76.0,62,30.32625,40.63,24.42,59.56,1.8375,20.88125,37.58,23.858302734729502,2024-05-11
16.25,76.0,63,31.09,39.37,24.96,58.71125,3.22625,19.805,14.1,25.833708186715466,2024-05-19
16.25,76.0,64,31.6575,41.08,24.77,53.5925,4.4437500000000005,21.544999999999998,10.46,29.15670288268627,2024-05-27
16.25,76.0,65,26.74875,34.42,22.64,77.77125000000001,3.405,15.38625,101.00999999999999,13.826028682731126,2024-06-04
16.25,76.0,66,26.32125,33.7,21.75,74.81125,4.25375,19.56875,38.1,19.862947040354083,2024-06-12
16.25,76.0,67,26.28125,33.45,21.84,73.595,5.32125,17.07125,12.79,17.14849738283785,2024-06-20
16.25,76.0,68,26.794999999999998,33.71,21.39,73.5075,5.92,16.4725,17.849999999999998,17.10313172475189,2024-06-28
16.25,76.0,69,25.81375,32.76,20.09,77.425,5.18125,16.425,39.46,15.681549364259082,2024-07-06
16.25,76.0,70,25.64,31.28,21.54,79.715,6.4025,12.397499999999999,28.15,10.682818333997808,2024-07-14
16.25,76.0,71,25.80625,33.02,21.74,78.01,7.157500000000001,11.62125,25.61,10.7205261531827,2024-07-22
16.25,76.0,72,26.11375,32.36,22.01,78.765,5.22625,15.31125,22.51,14.792465129448356,2024-07-30
16.25,76.0,73,26.67375,33.36,22.05,76.8675,3.36125,18.9675,16.439999999999998,18.791702696533115,2024-08-07
16.25,76.0,74,27.40875,33.53,22.94,77.65125,1.85375,17.7175,37.4,17.238885912882644,2024-08-15
16.25,76.0,75,25.815,31.91,22.12,79.785,4.8875,17.15125,31.59,16.04347585402717,2024-08-23
16.25,76.0,76,25.2475,32.0,21.23,81.82249999999999,4.885,13.22125,68.87,12.428351919683804,2024-08-31
16.25,76.0,77,25.55875,32.5,20.77,77.5475,4.0925,18.973750000000003,3.83,19.32752086773392,2024-09-08
16.25,76.0,78,25.77375,33.11,20.07,75.12,2.61875,18.88375,45.769999999999996,19.903289309348395,2024-09-16
16.25,76.0,79,25.903750000000002,32.71,21.11,80.78,2.57625,17.80625,43.69,17.5361591384681,2024-09-24
16.25,76.0,80,26.026249999999997,34.11,21.17,80.5475,2.10875,18.57,37.57,17.469339625338133,2024-10-02
16.25,76.0,81,25.365,31.37,21.36,84.48125,2.515,15.92125,58.78,14.09689362359217,2024-10-10
16.25,76.0,82,25.02125,31.02,19.32,81.32375,1.8275,17.54625,13.1,16.66850115501377,2024-10-18
16.25,76.0,83,24.74375,31.3,18.29,77.18,1.61125,18.07875,3.25,18.746165018646153,2024-10-26
16.25,76.0,84,23.5925,30.89,16.4,74.05,2.11125,18.21375,0.0,19.19564653046335,2024-11-03
16.25,76.0,85,23.49375,31.92,13.63,73.5,2.4125,15.5825,0.56,16.878746937525012,2024-11-11
16.25,76.0,86,20.815,29.67,13.81,70.14875,1.97625,16.91625,0.0,18.775552026361815,2024-11-19
16.25,76.0,87,23.34,32.45,13.39,72.91499999999999,3.05,13.85625,2.42,15.11063772322599,2024-11-27
16.25,76.0,88,24.91125,32.64,15.68,70.8675,1.86375,14.623750000000001,3.0,15.85731645444582,2024-12-05
16.25,76.0,89,22.08,32.9,10.95,56.75,2.05,16.427500000000002,0.12,19.503748103313615,2024-12-13
16.25,76.0,90,24.91125,32.5,17.65,63.254999999999995,2.21875,13.5075,0.17,15.558400416936582,2024-12-21
16.25,76.0,91,23.849999999999998,32.42,16.24,55.526666666666664,2.486666666666667,18.273333333333333,0.0,8.246952870586227,2024-12-29
16.5,74.5,0,22.10125,31.12,14.41,61.20125,2.1525,16.1875,0.0,18.38293851559534,2023-01-01
16.5,74.5,1,20.73,32.74,11.07,43.4175,1.62,19.89,0.0,25.26924342848029,2023-01-09
16.5,74.5,2,22.08875,32.9,13.48,49.17375,1.3425,20.00375,0.0,25.583381086128636,2023-01-17
16.5,74.5,3,23.6725,32.95,13.98,53.14875,1.8912499999999999,18.44875,0.01,22.895794725257762,2023-01-25
16.5,74.5,4,24.236250000000002,35.84,15.18,33.49,2.2725,19.7225,0.0,26.472130911444584,2023-02-02
16.5,74.5,5,25.07125,36.75,14.99,18.39125,2.8674999999999997,23.62375,0.0,34.32069304910308,2023-02-10
16.5,74.5,6,26.3375,37.5,15.69,23.06625,2.115,23.5525,0.0,34.57746182093371,2023-02-18
16.5,74.5,7,26.791249999999998,36.9,17.26,25.16125,2.69625,22.65625,0.0,31.983699170715457,2023-02-26
16.5,74.5,8,27.541249999999998,36.36,18.66,26.77875,2.57375,22.205,0.0,30.062752609266937,2023-03-06
16.5,74.5,9,26.24375,36.64,14.91,47.7,2.08,22.27125,0.64,28.734196378666265,2023-03-14
16.5,74.5,10,26.44125,38.61,16.44,46.53125,2.5012499999999998,26.28875,0.0,38.83322401105268,2023-03-22
16.5,74.5,11,27.07125,39.52,16.52,49.4625,2.52,26.38375,0.67,39.47266241737935,2023-03-30
16.5,74.5,12,29.75625,39.38,21.66,40.17375,1.97375,22.74625,5.9399999999999995,30.565383059997835,2023-04-07
16.5,74.5,13,29.97,41.2,20.27,44.26,2.15875,24.0175,5.5600000000000005,34.89466453545457,2023-04-15
16.5,74.5,14,28.75625,39.09,18.63,49.86125,2.29375,24.0875,1.58,34.13157310177899,2023-04-23
16.5,74.5,15,28.18625,37.99,19.96,53.68375,2.71,23.43625,9.969999999999999,30.301764425893644,2023-05-01
16.5,74.5,16,29.23375,37.79,21.9,59.92125,2.69375,24.21875,6.69,31.508448060835264,2023-05-09
16.5,74.5,17,30.31125,40.3,21.87,51.37625,2.66,25.45375,9.82,37.526735044661265,2023-05-17
16.5,74.5,18,29.19375,39.32,22.24,58.1625,3.23875,23.70125,9.26,31.22828384421063,2023-05-25
16.5,74.5,19,28.392500000000002,37.55,22.62,65.60249999999999,3.485,25.30875,9.91,29.887647255694972,2023-06-02
16.5,74.5,20,27.08,33.62,22.71,72.9,4.8125,22.41875,13.459999999999999,23.48642341353978,2023-06-10
16.5,74.5,21,26.97125,34.68,22.59,71.89875,4.35,19.545,23.47,20.298318804214457,2023-06-18
16.5,74.5,22,24.68,30.5,21.34,82.55375,5.09,14.475,117.49,11.836607553200395,2023-06-26
16.5,74.5,23,24.03625,28.97,21.19,87.67125,5.49125,13.30875,91.31,9.60325998385007,2023-07-04
16.5,74.5,24,24.23625,28.68,21.36,87.56625,5.1525,12.067499999999999,120.12,8.66904903161651,2023-07-12
16.5,74.5,25,23.16875,26.5,21.25,91.96375,5.88875,8.70875,303.69,5.263333315960277,2023-07-20
16.5,74.5,26,23.6175,27.53,21.37,90.20750000000001,5.58,13.81125,53.06,9.882019872972755,2023-07-28
16.5,74.5,27,23.69125,27.88,20.83,88.8325,3.875,16.19875,20.85,12.746974617112517,2023-08-05
16.5,74.5,28,23.2875,28.41,19.76,88.75625,3.47875,16.5075,14.08,12.723396950859108,2023-08-13
16.5,74.5,29,23.7925,28.55,19.88,87.38250000000001,3.21625,18.86875,22.560000000000002,15.789059938268851,2023-08-21
16.5,74.5,30,23.85125,30.24,20.23,87.05125000000001,2.63,16.90375,34.12,14.588331516688607,2023-08-29
16.5,74.5,31,23.88625,28.87,20.29,87.64625000000001,3.715,16.5075,38.21,12.993321626781276,2023-09-06
16.5,74.5,32,24.275,28.63,20.5,87.1625,3.575,16.81375,44.43,13.995439984424383,2023-09-14
16.5,74.5,33,23.57,28.98,19.76,89.7525,2.56125,14.91,78.19,11.426194119983661,2023-09-22
16.5,74.5,34,23.7625,30.59,19.48,87.58125,2.71125,15.80375,49.3,14.016590634381492,2023-09-30
16.5,74.5,35,24.978749999999998,31.33,18.91,77.015,1.5475,18.75,0.36,19.874337097003604,2023-10-08
16.5,74.5,36,24.6525,31.14,17.81,73.71875,1.75,17.90375,0.33,19.214935036131322,2023-10-16
16.5,74.5,37,23.32,31.44,15.69,68.42999999999999,1.88375,18.72625,2.59,21.224311231691836,2023-10-24
16.5,74.5,38,24.0375,31.59,19.09,77.9975,1.86375,14.055,22.12,13.331468089028048,2023-11-01
16.5,74.5,39,23.395,30.65,15.53,73.92875,2.03625,15.9175,3.58,16.244196655553182,2023-11-09
16.5,74.5,40,23.61125,31.39,15.9,69.8825,1.9649999999999999,16.465,0.36,18.12019667208449,2023-11-17
16.5,74.5,41,24.415,31.38,17.86,74.0275,1.68875,15.094999999999999,13.07,15.96133699657376,2023-11-25
16.5,74.5,42,23.6125,31.68,16.34,68.48875,2.0375,15.26625,0.0,16.784904021431473,2023-12-03
16.5,74.5,43,22.6875,31.55,14.52,58.4625,2.3625,14.82375,0.0,16.889027703762498,2023-12-11
16.5,74.5,44,22.458750000000002,33.17,15.63,45.275,2.92375,16.4525,0.0,19.31818195576844,2023-12-19
16.5,74.5,45,23.2375,33.24,15.18,49.4825,2.3175,17.97,0.02,22.3894369173533,2023-12-27
16.5,74.5,46,23.927500000000002,33.3,15.83,57.05875,2.265,13.82875,2.34,16.364065789233344,2024-01-04
16.5,74.5,47,23.09375,33.76,14.24,52.4375,1.9675,17.9425,0.0,22.47738634745268,2024-01-12
16.5,74.5,48,23.095,34.43,12.28,48.19125,1.9,19.2775,0.0,24.991479766165256,2024-01-20
16.5,74.5,49,24.18625,35.13,13.71,45.2075,1.85375,20.1825,0.0,26.474557108060043,2024-01-28
16.5,74.5,50,26.705,36.47,17.58,31.497500000000002,1.8375,21.00375,0.0,29.280090910270403,2024-02-05
16.5,74.5,51,26.4775,36.38,16.16,31.86125,1.94125,22.535,0.0,31.48529683009669,2024-02-13
16.5,74.5,52,25.89625,37.1,14.4,40.52125,2.20375,23.195,0.01,32.579251154211114,2024-02-21
16.5,74.5,53,26.916249999999998,37.74,16.27,42.29,2.39375,23.1625,0.0,32.850158041600984,2024-02-29
16.5,74.5,54,27.915,38.74,17.51,33.6275,2.20375,22.72875,0.0,33.99113786968401,2024-03-08
16.5,74.5,55,28.44,38.9,18.37,36.1,2.3825,23.0525,0.060000000000000005,33.93211334632617,2024-03-16
16.5,74.5,56,30.666249999999998,40.97,21.15,41.64125,2.00375,22.175,0.13,33.52035812395539,2024-03-24
16.5,74.5,57,31.15875,41.42,21.52,34.04125,2.29,23.69125,0.0,36.652072510061885,2024-04-01
16.5,74.5,58,31.78,42.21,21.86,37.19375,1.9275,23.42875,2.5100000000000002,34.61427679972176,2024-04-09
16.5,74.5,59,30.23,39.43,22.87,53.6225,1.9925,19.42,17.31,25.698463966702484,2024-04-17
16.5,74.5,60,31.541249999999998,42.55,22.09,47.019999999999996,2.525,24.75,1.08,38.39609828235307,2024-04-25
16.5,74.5,61,30.2875,41.7,19.99,51.31625,2.9625,26.06625,1.52,41.56837729966095,2024-05-03
16.5,74.5,62,29.71,40.06,23.72,59.94125,1.67625,21.75125,33.39,26.5996884759614,2024-05-11
16.5,74.5,63,29.31,37.99,23.52,66.90375,2.69875,18.80625,24.12,23.224586595779705,2024-05-19
16.5,74.5,64,28.65625,37.1,23.72,69.13,4.00375,21.575,11.709999999999999,24.981452957713,2024-05-27
16.5,74.5,65,25.3825,31.69,21.54,83.88374999999999,3.24125,13.57,132.73,10.778919228919328,2024-06-04
16.5,74.5,66,24.91,29.83,20.82,83.0775,3.71,17.24625,41.75,14.68740631386898,2024-06-12
16.5,74.5,67,24.48875,28.89,21.0,85.685,5.3325,15.11625,103.12,11.581609694416127,2024-06-20
16.5,74.5,68,24.92625,29.05,21.01,86.86875,5.96125,13.71125,78.41,10.108671322448345,2024-06-28
16.5,74.5,69,23.95625,28.06,19.14,90.02125000000001,5.0525,12.91375,162.98,9.352935899391142,2024-07-06
16.5,74.5,70,23.99875,27.65,22.47,92.43375,6.36875,10.19875,279.78000000000003,6.063575036499968,2024-07-14
16.5,74.5,71,23.605,26.96,21.78,93.24125,6.5912500000000005,9.97375,316.0,5.824323776795386,2024-07-22
16.5,74.5,72,23.75125,27.51,21.82,92.85625,5.0475,11.8025,136.72,7.3923107740691005,2024-07-30
16.5,74.5,73,24.22,28.97,21.34,90.15875,2.9525,16.39625,27.82,13.176100286461429,2024-08-07
16.5,74.5,74,25.1575,30.39,21.93,89.175,1.995,16.12875,55.14,12.70683629245209,2024-08-15
16.5,74.5,75,23.89,27.27,21.97,92.8375,4.95,14.63875,160.48,9.166481135621739,2024-08-23
16.5,74.5,76,23.52125,27.74,21.13,92.32875,4.1425,12.76125,46.17,8.7469394071622,2024-08-31
16.5,74.5,77,23.34875,27.49,20.36,90.85875,3.5175,17.7625,23.63,12.856182346915125,2024-09-08
16.5,74.5,78,23.38625,28.58,18.74,88.41875,2.0637499999999998,16.955000000000002,46.91,14.494030229969272,2024-09-16
16.5,74.5,79,23.9275,30.17,20.47,89.83125,2.8074999999999997,15.5175,144.89,12.456444406941777,2024-09-24
16.5,74.5,80,24.44625,30.31,20.34,88.0,1.8875,16.8775,75.27000000000001,14.4681816362792,2024-10-02
