sample_id,ndvi_mean,ndvi_std,ndvi_min,ndvi_max,ndvi_median,evi_mean,evi_std,evi_max,savi_mean,savi_max,ndwi_mean,ndwi_std,ndwi_min,ndmi_mean,ndmi_std,lswi_mean,vv_db_mean,vv_db_std,vh_db_mean,vh_db_std,vh_vv_ratio_mean,vh_vv_ratio_std,rvi_mean,rvi_max,vci_mean,vci_min,ndwi_anomaly_mean,ndwi_anomaly_min,sar_moisture_proxy_mean,sar_moisture_proxy_min,csi_mean,csi_min,temp_mean_mean,temp_max_max,temp_min_min,temp_range_mean,rh_mean_mean,wind_mean_mean,solar_rad_mean,precip_8day_sum,precip_8day_mean,precip_8day_max,eto_8day_sum,eto_8day_mean,etc_8day_sum,water_deficit_sum,water_deficit_mean,water_deficit_max,advisory_0_frac,advisory_1_frac,advisory_2_frac,advisory_3_frac,ndvi_peak_day,ndvi_amplitude,green_up_rate,senescence_rate,season_length,stress_flag,stress_intensity,clay_pct,sand_pct,silt_pct,awc_mm_m,bulk_density,soc_g_kg,ph_water,cec_cmol_kg,nitrogen_g_kg,elevation_m,slope_deg,aspect_deg,twi,latitude,longitude,crop_type,crop_class,crop_label,season,confidence
333,0.20411586956521738,0.14020709230081502,0.03034,0.45634,0.130065,0.2935639130434783,0.18033076680217086,0.59845,0.20411586956521738,0.45634,0.14095869565217392,0.10110718131674139,-0.00059,0.12915000000000001,0.09471316989263484,0.11251108695652175,-6.3131956521739125,1.9681571032546623,-12.326173913043478,2.9693891051815715,-6.0129347826086965,1.3381868728855795,0.8186152173913044,1.1602,0.40792457644417224,0.0,-7.723290606088045e-17,-1.3999865668170517,-6.033820786006285e-17,-2.151562446231128,0.4634169432617414,0.1317532321403631,26.28,41.3,10.77,16.161739130434785,56.08391304347826,3.068260869565217,18.985869565217392,520.26,11.31,124.1,1074.77,23.364565217391306,954.558,737.942,16.042217391304348,43.65149999999999,0.1956521739130435,0.2608695652173913,0.45652173913043476,0.08695652173913043,80.0,0.42600000000000005,0.019097333333333338,0.02069911111111111,112.0,0.0,0.0,37.6,29.0,33.4,209.9,1.248,6.28,7.09,44.5,0.84,432.2,7.58,236.1,10.43,16.283175,74.649032,Onion,Vegetables,13,Rabi_2023,0.91
334,0.180735,0.12968037197064342,0.04423,0.47437,0.10339499999999999,0.26393652173913046,0.16913607095691915,0.61626,0.180735,0.47437,0.12636065217391304,0.09108218258259768,0.0045,0.1172313043478261,0.08059316032762458,0.10478586956521739,-6.394782608695652,2.0610984548487017,-12.150304347826086,2.8814102941253914,-5.7555,1.0402051026386845,0.8504173913043478,1.1109,0.31735016506253777,0.0,3.620292471603771e-18,-1.337919763433468,-2.220446049250313e-16,-2.3355561913186715,0.4265660889478826,0.21897989841812443,27.116521739130434,41.07,11.43,16.204347826086956,54.356521739130436,3.1682608695652177,19.457608695652173,457.64,9.948695652173912,87.49,1113.52,24.20695652173913,978.925,748.1,16.26304347826087,42.11099999999999,0.1956521739130435,0.2608695652173913,0.43478260869565216,0.10869565217391304,32.0,0.43014,0.020854444444444446,0.021839333333333336,96.0,1.0,0.414,53.4,9.2,37.4,162.5,1.329,15.39,7.48,31.5,1.72,508.8,0.23,166.0,12.66,15.816699,75.966764,Onion,Vegetables,13,Rabi_2023,0.81
335,0.17056434782608695,0.1250639771859396,0.01749,0.38895,0.10902,0.2505819565217391,0.1663028335379576,0.52876,0.17056434782608695,0.38895,0.11711804347826087,0.08902665881931887,0.0074,0.10532065217391305,0.08595236733607942,0.09369869565217391,-6.265608695652174,1.8658464207164753,-11.901347826086957,2.85407660270468,-5.635565217391304,1.229454759949826,0.8730630434782608,1.1514,0.4120883751308,0.0,3.740968887323897e-17,-1.2324178502636554,1.206764157201257e-17,-2.5509659295806904,0.46586848148831267,0.15399874937744734,25.4704347826087,40.97,10.89,14.958695652173914,62.68521739130435,2.6454347826086955,18.71913043478261,886.9499999999999,19.281521739130433,181.14,1010.21,21.96108695652174,884.7715,623.8589999999999,13.562152173913042,44.723499999999994,0.3695652173913043,0.06521739130434782,0.4782608695652174,0.08695652173913043,24.0,0.37146,0.01960422222222222,0.019105333333333332,104.0,0.0,0.0,48.3,17.3,34.4,147.3,1.301,11.11,7.96,38.9,0.92,575.7,6.2,204.8,10.45,15.597209,74.784713,Onion,Vegetables,13,Rabi_2023,0.74
336,0.17513760869565215,0.13176643965213228,0.00131,0.46773,0.09928500000000001,0.25566826086956523,0.17360721282128483,0.60974,0.17513760869565215,0.46773,0.11609608695652174,0.09342118740124711,-0.03748,0.11501130434782608,0.09284984661289777,0.09946369565217392,-6.49536956521739,2.0493299865370167,-12.323021739130436,3.139075352103474,-5.827608695652174,1.3132520529545624,0.8457434782608696,1.1607,0.37268472341591735,0.0,2.413528314402514e-18,-1.6439106719646728,3.065180959291193e-16,-1.964902899427515,0.44830417971145314,0.1726558021323993,26.28,41.3,10.77,16.161739130434785,56.08391304347826,3.068260869565217,19.33717391304348,520.26,11.31,124.1,1090.43,23.705000000000002,958.1184999999999,716.5255,15.576641304347826,45.08,0.2391304347826087,0.17391304347826086,0.5,0.08695652173913043,40.0,0.46642,0.01974977777777778,0.02012777777777778,96.0,1.0,0.1952,47.3,19.3,33.4,228.0,1.378,8.46,8.24,39.8,2.04,398.3,0.23,83.5,10.91,16.27205,75.182076,Onion,Vegetables,13,Rabi_2023,0.9
337,0.1746858695652174,0.12422733316296622,0.03668,0.41227,0.10500000000000001,0.2566091304347826,0.16315704981977866,0.55345,0.1746858695652174,0.41227,0.12104978260869566,0.08581232362905901,0.00088,0.10887978260869566,0.08203074977616981,0.09588391304347826,-6.268934782608695,2.02609501150666,-12.285782608695651,3.089083876513431,-6.016673913043478,1.2480884771761596,0.8158565217391305,1.0625,0.36743755042790643,0.0,-6.275173617446536e-17,-1.4003790775804377,-2.2928518986823883e-16,-1.9232942933262294,0.44650711249172204,0.2523029837377642,26.709782608695654,41.08,11.14,16.179347826086957,54.92891304347826,3.2086956521739127,19.33717391304348,458.26,9.962173913043477,89.92,1099.56,23.903478260869566,979.553,745.0035,16.195728260869565,44.90749999999999,0.1956521739130435,0.2826086956521739,0.43478260869565216,0.08695652173913043,8.0,0.37559000000000003,0.01980777777777778,0.02174311111111111,96.0,1.0,0.276,52.0,19.4,28.6,196.1,1.157,7.54,7.47,46.9,1.43,450.7,1.32,237.4,10.79,15.962557,75.395719,Onion,Vegetables,13,Rabi_2023,0.71
338,0.19984695652173912,0.140543943952212,0.03218,0.44216,0.1276,0.28773586956521735,0.18131119214796407,0.5842,0.19984695652173912,0.44216,0.13911195652173913,0.100785593781377,0.00214,0.13198521739130434,0.09407152257107662,0.11086413043478262,-6.4761304347826085,2.0073596545234977,-12.419826086956522,3.05170373037276,-5.943739130434782,1.2870640566771872,0.8276565217391305,1.1739,0.4089637458455025,0.0,-2.413528314402514e-17,-1.3590430078613933,2.389393031258489e-16,-1.893425582416444,0.463585498338201,0.19703503937940953,26.28,41.3,10.77,16.161739130434785,56.08391304347826,3.068260869565217,18.985869565217392,520.26,11.31,124.1,1074.77,23.364565217391306,941.561,725.126,15.763608695652174,43.65149999999999,0.21739130434782608,0.2391304347826087,0.45652173913043476,0.08695652173913043,64.0,0.40998,0.020463777777777775,0.021328,96.0,0.0,0.0,42.8,30.0,27.3,134.5,1.344,11.08,8.33,36.3,1.75,432.2,2.21,139.2,11.26,16.180192,74.865353,Onion,Vegetables,13,Rabi_2023,0.74
339,0.1800091304347826,0.13373904194904823,0.00616,0.39573,0.10844000000000001,0.2618171739130435,0.1779491803317021,0.53601,0.1800091304347826,0.39573,0.12395326086956522,0.09439693540351232,-0.01963,0.11513891304347826,0.08596245268793581,0.09954891304347827,-6.181891304347826,1.8977898400011506,-11.774304347826085,2.8310522415177894,-5.592369565217392,1.18255969750548,0.8787239130434783,1.1706,0.4462590303020833,0.0,-2.413528314402514e-18,-1.5210584989417226,-5.864873803998109e-16,-2.731032489894564,0.47972464894209155,0.14658598224205432,24.806956521739128,40.83,11.91,14.50391304347826,65.76760869565217,2.561086956521739,18.71913043478261,1400.82,30.452608695652174,347.06,975.79,21.21282608695652,852.819,630.5955,13.708597826086956,44.5605,0.34782608695652173,0.15217391304347827,0.43478260869565216,0.06521739130434782,96.0,0.38957,0.02084288888888889,0.022464,104.0,0.0,0.0,34.1,25.9,40.0,187.7,1.395,6.32,7.71,39.5,1.55,552.5,0.16,151.2,12.77,15.846867,74.602915,Onion,Vegetables,13,Rabi_2023,0.93
340,0.18308891304347827,0.1304484036822096,0.03841,0.44039,0.11968000000000001,0.2669482608695652,0.1708218172678361,0.5824,0.18308891304347827,0.44039,0.12697652173913043,0.0922107766229665,-0.0059,0.12081869565217392,0.09164702668653846,0.10082521739130434,-6.315108695652174,1.9258793688801656,-12.048217391304346,3.2930705827239617,-5.732934782608695,1.5791215758160377,0.8675282608695652,1.323,0.3599156998942193,0.0,3.137586808723268e-17,-1.4410085958004553,-4.1995392670603747e-16,-1.9834930483915387,0.44396627995768767,0.2551529740515839,25.4704347826087,40.97,10.89,14.958695652173914,62.68521739130435,2.6454347826086955,18.71913043478261,886.9499999999999,19.281521739130433,181.14,1010.21,21.96108695652174,871.4014999999999,608.4789999999999,13.227804347826085,45.51749999999999,0.3695652173913043,0.10869565217391304,0.43478260869565216,0.08695652173913043,40.0,0.40198,0.015041333333333332,0.02124,88.0,0.0,0.0,41.8,26.1,32.1,191.8,1.418,4.9,7.78,36.6,1.32,710.6,3.76,1.2,9.14,15.310736,74.823927,Fallow,Fallow,14,Rabi_2023,0.96
341,0.19722978260869567,0.14595104863525118,0.02326,0.46693,0.10799,0.2830413043478261,0.18823165239328188,0.60895,0.19722978260869567,0.46693,0.13783891304347826,0.10515771884234461,0.00021,0.13077282608695653,0.09345187797085831,0.1102354347826087,-6.159304347826087,1.752022144324351,-11.83904347826087,2.9302157217251805,-5.679717391304348,1.3972010220921205,0.8705391304347827,1.2152,0.3921152717305557,0.0,5.3097622916855314e-17,-1.3087856465374204,-4.827056628805028e-17,-2.3981021157042908,0.45794840742655396,0.12336580875189082,25.4704347826087,40.97,10.89,14.958695652173914,62.68521739130435,2.6454347826086955,18.71913043478261,886.9499999999999,19.281521739130433,181.14,1010.21,21.96108695652174,862.3315,614.636,13.361652173913043,45.51749999999999,0.3695652173913043,0.08695652173913043,0.45652173913043476,0.08695652173913043,40.0,0.44367,0.019211999999999996,0.019564888888888892,120.0,0.0,0.0,49.7,19.4,30.9,101.1,1.331,4.92,7.94,30.5,2.16,621.1,4.71,179.1,10.8,15.492839,74.721331,Fallow,Fallow,14,Rabi_2023,0.97
342,0.17861434782608696,0.12718236575270211,0.0252,0.41908,0.110905,0.26141695652173913,0.1672985543786858,0.56054,0.17861434782608696,0.41908,0.13151391304347826,0.09042661787274464,0.02455,0.11711217391304347,0.07773462259974406,0.09475652173913045,-6.468260869565218,1.9988951218642155,-12.444760869565217,3.126862397461231,-5.976586956521739,1.3704658344452234,0.824808695652174,1.1703,0.38949514528812573,0.0,3.6202924716037714e-17,-1.1828808326548956,-1.9066873683779863e-16,-1.9598685044184985,0.45579805811525026,0.13815313146093938,26.19760869565217,40.95,11.62,15.23804347826087,60.65869565217392,2.9643478260869567,19.208913043478262,639.9499999999999,13.911956521739128,101.83,1050.24,22.831304347826087,926.031,656.6754999999999,14.275554347826086,45.275999999999996,0.2826086956521739,0.21739130434782608,0.41304347826086957,0.08695652173913043,56.0,0.39388,0.024086222222222228,0.02343711111111111,104.0,0.0,0.0,46.4,18.8,34.8,127.6,1.251,3.34,7.94,38.9,1.67,640.7,1.3,249.5,10.99,15.004253,75.787609,Fallow,Fallow,14,Rabi_2023,0.74
343,0.16034934782608695,0.12127214925121785,0.01769,0.46344,0.110625,0.23706608695652173,0.16141825799908427,0.6055,0.16034934782608695,0.46344,0.11020739130434783,0.08539052758902695,-0.0069,0.09897891304347825,0.08001663249956253,0.08797239130434784,-6.420760869565218,2.0502211608049907,-12.408043478260868,3.0365733315807852,-5.987239130434783,1.2135615387002672,0.8193869565217391,1.177,0.3200434051061962,0.0,-4.827056628805028e-18,-1.3714330454540562,-4.416756815356601e-16,-1.8991658991936673,0.42712870413352455,0.18051836556003995,25.4704347826087,40.97,10.89,14.958695652173914,62.68521739130435,2.6454347826086955,19.208913043478262,886.9499999999999,19.281521739130433,181.14,1027.58,22.33869565217391,916.162,638.597,13.88254347826087,45.092,0.3695652173913043,0.10869565217391304,0.43478260869565216,0.08695652173913043,56.0,0.44575000000000004,0.023414666666666667,0.02437911111111111,40.0,1.0,0.2415,46.5,22.4,31.1,154.6,1.242,12.19,7.55,42.9,1.05,719.1,6.2,287.1,10.15,15.194988,74.875981,Fallow,Fallow,14,Rabi_2023,0.75
344,0.19665347826086957,0.14299421534869308,0.04251,0.44455,0.114765,0.28283652173913043,0.18538198794462074,0.58662,0.19665347826086957,0.44455,0.13934282608695653,0.10244072375255292,-0.00141,0.12888478260869565,0.09553560771284604,0.1077441304347826,-6.106630434782608,1.8999921562258637,-11.99345652173913,2.8493237537393328,-5.886847826086957,1.2766987979836695,0.8358673913043478,1.201,0.38340333862518544,0.0,-6.75787928032704e-17,-1.373992890043876,-4.7063802130849027e-17,-2.20457344309057,0.4542423728272264,0.1445209267754576,24.806956521739128,40.83,11.91,14.50391304347826,65.76760869565217,2.561086956521739,18.985869565217392,1400.82,30.452608695652174,347.06,984.24,21.396521739130435,869.1675,641.5755,13.947293478260871,44.48,0.34782608695652173,0.17391304347826086,0.391304347826087,0.08695652173913043,96.0,0.40204,0.017822222222222222,0.018358888888888886,104.0,0.0,0.0,54.4,14.1,31.5,192.3,1.37,11.76,7.79,37.9,0.82,397.9,1.18,109.9,10.83,15.991586,74.53867,Fallow,Fallow,14,Rabi_2023,0.7
345,0.19439173913043478,0.13554756872780613,0.02043,0.43897,0.118815,0.28135043478260874,0.1761696387381778,0.58096,0.19439173913043478,0.43897,0.13099065217391304,0.10169788015713065,-0.01263,0.12521152173913044,0.09239428678747504,0.10943434782608695,-6.428760869565218,1.9788314754451828,-12.267804347826086,2.9786466025851053,-5.839021739130436,1.3768866731245604,0.8455434782608696,1.3463,0.41563945890580295,0.0,7.240584943207543e-17,-1.4122285730244195,-2.896233977283017e-16,-2.125191906512195,0.46645990080119976,0.1124059279951756,26.28,41.3,10.77,16.161739130434785,56.08391304347826,3.068260869565217,18.985869565217392,520.26,11.31,124.1,1074.77,23.364565217391306,935.3945,701.1075,15.241467391304347,45.655,0.2391304347826087,0.1956521739130435,0.4782608695652174,0.08695652173913043,48.0,0.41854,0.021471777777777777,0.01963488888888889,112.0,0.0,0.0,46.1,22.2,31.7,178.8,1.211,10.91,7.81,41.5,1.5,339.0,1.5,223.1,11.2,16.184977,74.856897,Fallow,Fallow,14,Rabi_2023,0.8
346,0.18231434782608694,0.13890123611404498,0.01337,0.44306,0.115045,0.2642304347826087,0.18039585792185558,0.58511,0.18231434782608694,0.44306,0.12827152173913042,0.1002903779801962,-0.00442,0.11729326086956521,0.09120008255489315,0.10437739130434782,-6.069282608695652,1.7721399325616776,-11.784608695652173,2.833169167622567,-5.715304347826087,1.3125421960550905,0.8628086956521739,1.1906,0.39317728554559556,0.0,8.205996268968548e-17,-1.3230733038550548,-4.2719451164924504e-16,-2.5509917963750253,0.45880811054953663,0.1390692678566759,25.792391304347827,41.42,13.86,13.830869565217393,67.82282608695652,1.1982608695652173,18.71913043478261,1774.8,38.582608695652176,369.08,974.26,21.179565217391303,829.8865,584.797,12.712978260869566,42.6535,0.391304347826087,0.13043478260869565,0.41304347826086957,0.06521739130434782,48.0,0.42969,0.021751111111111113,0.021884222222222225,88.0,0.0,0.0,38.0,30.3,31.7,221.6,1.297,9.34,8.22,41.0,0.3,703.3,3.58,219.9,10.87,15.261369,74.578599,Fallow,Fallow,14,Rabi_2023,0.92
347,0.1792213043478261,0.1265397102469102,0.03085,0.41528,0.10805000000000001,0.2623880434782609,0.16627886634766526,0.55659,0.1792213043478261,0.41528,0.12491260869565218,0.09148109243468552,0.00404,0.11604152173913043,0.08909046326234654,0.09973608695652174,-6.479978260869565,1.9620092591142984,-12.491217391304348,3.2242866836491886,-6.011195652173913,1.4439994247392711,0.8217652173913044,1.1249,0.38595141988873416,0.0,-9.895466089050308e-17,-1.3212851473319607,-9.654113257610057e-18,-1.811806201452294,0.45438056795549364,0.20044169853731914,26.709782608695654,41.08,11.14,16.179347826086957,54.92891304347826,3.2086956521739127,19.208913043478262,458.26,9.962173913043477,89.92,1092.12,23.74173913043478,974.1775,736.9495000000001,16.020641304347826,44.2865,0.21739130434782608,0.2608695652173913,0.43478260869565216,0.08695652173913043,56.0,0.38443,0.021463555555555555,0.02201777777777778,104.0,0.0,0.0,41.2,15.9,42.9,129.4,1.37,9.23,7.96,39.9,0.89,521.4,1.59,272.5,11.89,15.789128,75.618498,Fallow,Fallow,14,Rabi_2023,0.84
348,0.17589956521739128,0.131947450010416,0.02703,0.44943,0.100965,0.25673760869565215,0.17310676371899997,0.59154,0.17589956521739128,0.44943,0.1241591304347826,0.09835633836720858,-0.00218,0.11533173913043478,0.08292698390228859,0.09657760869565217,-6.582978260869566,1.82077034355279,-12.253152173913042,2.9319188102097624,-5.670173913043477,1.2989905363498888,0.8694652173913042,1.2749,0.35243741765480896,0.0,1.68946982008176e-17,-1.2845042071727155,-4.0547275681962237e-16,-2.2278406221008695,0.4409788025470992,0.14452070701765746,26.28,41.3,10.77,16.161739130434785,56.08391304347826,3.068260869565217,19.33717391304348,520.26,11.31,124.1,1090.43,23.705000000000002,949.5205,707.2445,15.37488043478261,45.08,0.2391304347826087,0.17391304347826086,0.5217391304347826,0.06521739130434782,40.0,0.4224,0.021468222222222222,0.021334,88.0,0.0,0.0,42.5,32.0,25.4,113.4,1.24,11.5,7.62,29.7,0.3,377.5,2.02,123.7,11.79,16.167026,75.269857,Fallow,Fallow,14,Rabi_2023,0.73
349,0.1715917391304348,0.12920034044166273,0.02473,0.40828,0.102425,0.25124521739130434,0.17077947566950685,0.54927,0.1715917391304348,0.40828,0.12137217391304347,0.09166675716148366,0.00061,0.11519282608695652,0.08873304519520069,0.0905232608695652,-6.495239130434783,2.009059925933107,-12.182760869565218,3.063898048672146,-5.687717391304347,1.3247591087194932,0.8674413043478261,1.2132,0.38290115794664265,0.0,4.827056628805028e-17,-1.3174042330340563,2.1239049166742126e-16,-2.1202530329787463,0.45335652790633985,0.15483388138107557,27.116521739130434,41.07,11.43,16.204347826086956,54.356521739130436,3.1682608695652177,19.457608695652173,457.64,9.948695652173912,87.49,1113.52,24.20695652173913,984.591,753.766,16.386217391304346,42.11099999999999,0.1956521739130435,0.2608695652173913,0.45652173913043476,0.08695652173913043,48.0,0.38355,0.02083666666666667,0.02230044444444445,96.0,0.0,0.0,43.8,14.4,41.8,162.3,1.305,13.4,7.99,57.8,1.46,549.7,0.0,308.5,11.56,15.755758,75.918123,Fallow,Fallow,14,Rabi_2023,0.71
350,0.17201391304347827,0.12541444209727226,0.02417,0.41405,0.11208499999999999,0.25265565217391306,0.16500892189551686,0.55531,0.17201391304347827,0.41405,0.11537108695652173,0.08871939988846886,-0.00187,0.11176152173913043,0.0811183262474541,0.097175,-6.335717391304348,1.9149792416982663,-12.156760869565218,3.060667510235726,-5.821065217391305,1.3549181591057062,0.8477869565217391,1.2024,0.3792036345631432,0.0,3.6202924716037714e-17,-1.321481965656983,2.727286995274841e-16,-2.035581816580574,0.45161174241923757,0.24520249436192576,26.714130434782607,40.91,10.59,16.38608695652174,53.86043478260869,3.228695652173913,19.33717391304348,433.44,9.422608695652174,91.05,1105.8700000000001,24.040652173913045,992.6365,756.819,16.45258695652174,44.5625,0.21739130434782608,0.17391304347826086,0.4782608695652174,0.13043478260869565,24.0,0.38987999999999995,0.019679111111111112,0.021125333333333336,88.0,0.0,0.0,46.9,22.2,30.9,161.9,1.454,13.06,7.14,44.3,1.44,426.8,3.51,68.7,11.01,16.17484,75.800471,Fallow,Fallow,14,Rabi_2023,0.86
351,0.17538195652173913,0.12977309813019483,0.0272,0.43055,0.11598,0.2564526086956522,0.17050003709917858,0.57238,0.17538195652173913,0.43055,0.1257645652173913,0.09264501055598122,0.0267,0.11724826086956522,0.09069572841354644,0.0921695652173913,-6.455456521739131,2.0863814150770086,-12.467978260869566,3.058969583148548,-6.012434782608696,1.281470850271912,0.8173108695652174,1.1287,0.3673780997191995,0.0,9.29208401044968e-17,-1.0692919631924596,3.6685630378918216e-16,-1.82676603582922,0.4463079916450305,0.26448789909680687,27.116521739130434,41.07,11.43,16.204347826086956,54.356521739130436,3.1682608695652177,19.457608695652173,457.64,9.948695652173912,87.49,1113.52,24.20695652173913,977.725,749.528,16.29408695652174,42.11099999999999,0.1956521739130435,0.2391304347826087,0.4782608695652174,0.08695652173913043,32.0,0.40335,0.020224666666666665,0.021860444444444443,104.0,0.0,0.0,39.6,18.0,42.3,157.1,1.333,11.16,7.69,45.2,1.77,593.0,0.0,340.9,12.31,15.687064,75.946039,Fallow,Fallow,14,Rabi_2023,0.72
352,0.17506934782608696,0.1256622137743734,0.02782,0.42269,0.10659,0.2568704347826087,0.16487414069804238,0.56429,0.17506934782608696,0.42269,0.1231554347826087,0.0875367121893316,0.00446,0.10923934782608695,0.08239613417043236,0.09472391304347827,-6.144130434782609,1.8074204529438647,-11.829434782608695,2.9771338763774766,-5.685282608695653,1.4089041078171913,0.869941304347826,1.3632,0.37290588757334553,0.0,0.0,-1.355950341450847,-1.5325904796455964e-16,-2.3863774732347656,0.4501921066052782,0.16099118020262587,25.785652173913046,40.83,10.97,15.586521739130434,58.73521739130435,3.033478260869565,19.208913043478262,638.6,13.882608695652175,149.54,1054.09,22.915,933.1245,677.5264999999999,14.728836956521738,44.275,0.2608695652173913,0.21739130434782608,0.43478260869565216,0.08695652173913043,48.0,0.39487,0.018469777777777776,0.019367333333333337,120.0,1.0,0.3003,42.4,21.8,35.8,149.3,1.363,9.98,8.18,34.1,1.3,512.8,1.22,353.0,11.4,15.718473,75.102426,Fallow,Fallow,14,Rabi_2023,0.91
353,0.16044739130434782,0.1079009786472925,0.01667,0.41016,0.10919999999999999,0.23966326086956521,0.1437893945100781,0.55125,0.16044739130434782,0.41016,0.11203630434782609,0.07896493315555247,-0.00727,0.10627282608695653,0.07262811355461753,0.08864782608695652,-6.137021739130435,1.932490661056984,-11.884978260869564,2.991050662590584,-5.747869565217391,1.3667659900281337,0.8590782608695653,1.389,0.3653902038281731,0.0,-1.9308226515220113e-17,-1.5108770384545938,-2.6548811458427656e-16,-2.3282861190652033,0.4466523589923297,0.15257635386638235,26.709782608695654,41.08,11.14,16.179347826086957,54.92891304347826,3.2086956521739127,19.208913043478262,458.26,9.962173913043477,89.92,1092.12,23.74173913043478,965.998,728.77,15.84282608695652,44.2865,0.21739130434782608,0.2608695652173913,0.43478260869565216,0.08695652173913043,32.0,0.39349,0.02077088888888889,0.020873555555555555,96.0,1.0,0.4423,46.3,25.5,28.2,168.6,1.286,10.73,8.04,33.3,1.85,554.0,0.79,106.3,12.48,15.735403,75.864551,Fallow,Fallow,14,Rabi_2023,0.72
354,0.17433217391304348,0.12651891758262948,0.02637,0.40575,0.10971500000000001,0.2555758695652174,0.16730354949513618,0.54661,0.17433217391304348,0.40575,0.11986891304347826,0.09625838579869313,-0.03328,0.11526847826086956,0.0872005335347437,0.09386434782608695,-6.503065217391304,2.020103687131749,-12.297108695652174,3.0642675124608014,-5.794043478260869,1.2940986216328632,0.8503239130434782,1.2473,0.39001047475629574,0.0,5.792467954566034e-17,-1.5910189203022924,-8.930054763289303e-17,-1.8823067114384686,0.45594212333900375,0.22841473861824382,26.19760869565217,40.95,11.62,15.23804347826087,60.65869565217392,2.9643478260869567,19.208913043478262,639.9499999999999,13.911956521739128,101.83,1050.24,22.831304347826087,927.4655,659.3385,14.333445652173912,44.2175,0.2608695652173913,0.2391304347826087,0.41304347826086957,0.08695652173913043,48.0,0.37938,0.017265333333333337,0.017725333333333336,112.0,0.0,0.0,44.9,14.5,40.5,201.6,1.371,7.23,8.33,33.8,1.35,691.1,1.29,342.0,11.49,15.121186,75.412446,Fallow,Fallow,14,Rabi_2023,0.72
355,0.16910260869565216,0.1303224596049657,0.01722,0.42998,0.11017,0.24760065217391306,0.17176348141690104,0.57179,0.16910260869565216,0.42998,0.11716760869565217,0.09313046896537214,-0.00598,0.11386260869565218,0.08505415690239256,0.09537695652173914,-6.315586956521739,1.8692700723495377,-12.27404347826087,3.05770728165563,-5.95841304347826,1.4755830422218719,0.8303739130434783,1.148,0.36796833194992773,0.0,5.3097622916855314e-17,-1.322312773292713,6.275173617446536e-17,-2.339974321500453,0.44779441578088625,0.2562847217357158,26.282608695652176,40.94,10.8,15.671086956521739,58.04326086956521,3.1482608695652172,19.208913043478262,542.49,11.793260869565218,102.92,1067.69,23.210652173913044,938.2885,691.0894999999999,15.023684782608694,44.336,0.21739130434782608,0.2391304347826087,0.4782608695652174,0.06521739130434782,56.0,0.41275999999999996,0.02011466666666667,0.020998666666666665,88.0,0.0,0.0,43.3,26.6,30.1,173.7,1.254,8.73,8.01,33.0,1.07,669.4,1.91,14.8,11.64,15.412524,75.449615,Fallow,Fallow,14,Rabi_2023,0.86
356,0.1724436956521739,0.12678887435170322,0.02991,0.44577,0.11631,0.25308086956521736,0.1655485365394033,0.58785,0.1724436956521739,0.44577,0.12205891304347825,0.09036438691894452,0.00511,0.11625565217391305,0.08743739702469479,0.09917260869565217,-6.3548913043478255,1.877768998078551,-12.0005,2.866929311611602,-5.6457173913043475,1.2692041717031182,0.8724804347826087,1.2869,0.3427444227676957,0.0,5.0684094602452796e-17,-1.2941925135659875,2.1239049166742126e-16,-2.145326700274513,0.4364975342833888,0.08488819520127494,26.84195652173913,41.11,11.18,15.780652173913042,56.62021739130435,3.1780434782608693,19.457608695652173,467.96000000000004,10.17304347826087,87.45,1095.82,23.82217391304348,986.6899999999999,757.1405,16.45957608695652,42.379,0.1956521739130435,0.2826086956521739,0.41304347826086957,0.10869565217391304,56.0,0.41586,0.022314444444444446,0.02297844444444445,96.0,1.0,0.2849,48.7,12.2,39.1,185.0,1.466,11.15,7.86,31.6,1.56,621.5,4.76,298.3,10.99,15.487778,75.991942,Fallow,Fallow,14,Rabi_2023,0.86
357,0.17157760869565217,0.10878581176247779,0.04114,0.40329,0.11896999999999999,0.2550669565217391,0.14423637734819678,0.54402,0.17157760869565217,0.40329,0.12693021739130436,0.08120084483657738,-0.00464,0.11302760869565218,0.07854943409329444,0.09215869565217391,-6.185173913043479,2.0905559633142534,-12.062565217391306,3.062784533011123,-5.877391304347826,1.3260752698305025,0.838541304347826,1.2002,0.3601756418491017,0.0,-1.8342815189459108e-16,-1.620306015979255,5.406303424261632e-16,-2.10574224634341,0.44402462407723,0.18839360523326623,26.709782608695654,41.08,11.14,16.179347826086957,54.92891304347826,3.2086956521739127,19.208913043478262,458.26,9.962173913043477,89.92,1092.12,23.74173913043478,968.6465000000001,728.4865,15.83666304347826,44.2865,0.1956521739130435,0.30434782608695654,0.41304347826086957,0.08695652173913043,40.0,0.36214999999999997,0.018751333333333328,0.01856,96.0,1.0,0.3772,52.7,14.9,32.4,170.2,1.417,6.36,8.71,36.5,1.42,524.8,8.49,211.7,9.44,15.680573,75.40814,Fallow,Fallow,14,Rabi_2023,0.73
